 5.95430006e-03	 0.00000000e+00
 5.96352901e-03	 2.79254239e-10
 5.97277227e-03	 2.79254239e-10
 5.98202984e-03	 2.79254239e-10
 5.99130177e-03	 2.79254239e-10
 6.00058807e-03	 2.79254239e-10
 6.00988876e-03	 2.79254239e-10
 6.01920387e-03	 2.79254239e-10
 6.02853342e-03	 2.79254239e-10
 6.03787743e-03	 2.79254239e-10
 6.04723592e-03	 2.79254239e-10
 6.05660891e-03	 2.79254239e-10
 6.06599643e-03	 2.79254239e-10
 6.07539851e-03	 2.79254239e-10
 6.08481515e-03	 2.79254239e-10
 6.09424639e-03	 2.79254239e-10
 6.10369225e-03	 2.79254239e-10
 6.11315275e-03	 2.79254239e-10
 6.12262792e-03	 2.79254239e-10
 6.13211777e-03	 2.79254239e-10
 6.14162233e-03	 2.79254239e-10
 6.15114162e-03	 2.79254239e-10
 6.16067566e-03	 2.79254239e-10
 6.17022448e-03	 2.79254239e-10
 6.17978811e-03	 2.79254239e-10
 6.18936655e-03	 2.79254239e-10
 6.19895985e-03	 2.79254239e-10
 6.20856801e-03	 2.79254239e-10
 6.21819106e-03	 2.79254239e-10
 6.22782903e-03	 2.79254239e-10
 6.23748194e-03	 2.79254239e-10
 6.24714981e-03	 2.79254239e-10
 6.25683266e-03	 2.79254239e-10
 6.26653052e-03	 2.79254239e-10
 6.27624342e-03	 2.79254239e-10
 6.28597137e-03	 2.79254239e-10
 6.29571439e-03	 2.79254239e-10
 6.30547252e-03	 2.79254239e-10
 6.31524577e-03	 2.79254239e-10
 6.32503417e-03	 2.79254239e-10
 6.33483775e-03	 2.79254239e-10
 6.34465651e-03	 2.79254239e-10
 6.35449050e-03	 2.79254239e-10
 6.36433973e-03	 2.79254239e-10
 6.37420422e-03	 2.79254239e-10
 6.38408401e-03	 2.79254239e-10
 6.39397910e-03	 2.79254239e-10
 6.40388954e-03	 2.79254239e-10
 6.41381533e-03	 2.79254239e-10
 6.42375651e-03	 2.79254239e-10
 6.43371310e-03	 2.79254239e-10
 6.44368512e-03	 2.79254239e-10
